fullName,city,state,location,lon,lat,type,loctype,address,north,south,east,west
McKale Center,Tucson,AZ,"McKale Center, Tucson, AZ",-110.9460438,32.2297033,establishment,rooftop,"1721 e enke dr, tucson, az 85721, usa",32.2309566302915,32.2282586697085,-110.9446642197085,-110.9473621802915
Humphrey Coliseum,Starkville,MS,"Humphrey Coliseum, Starkville, MS",-88.7940254,33.4614159,premise,rooftop,"humphrey coliseum, 55 bailey howell dr, starkville, ms 39759, usa",33.46271823029149,33.46002026970849,-88.7926169197085,-88.7953148802915
Carnesecca Arena,Queens,NY,"Carnesecca Arena, Queens, NY",-73.7945744,40.7241781,establishment,rooftop,"jamaica, ny 11439, usa",40.7255353802915,40.7228374197085,-73.7932134697085,-73.79591143029151
Reed Arena,College Station,TX,"Reed Arena, College Station, TX",-96.3462325,30.6060094,atm,rooftop,"730 olsen blvd, college station, tx 77843, usa",30.6077647302915,30.6050667697085,-96.34478701970849,-96.34748498029151
Neville Arena,Auburn,AL,"Neville Arena, Auburn, AL",-85.4924988,32.6027586,establishment,rooftop,"auburn arena, 250 beard-eaves court, auburn, al 36849, usa",32.6038894302915,32.6011914697085,-85.49085906970849,-85.49355703029151
Bud Walton Arena,Fayetteville,AR,"Bud Walton Arena, Fayetteville, AR",-94.1781312,36.06153860000001,establishment,rooftop,"1270 nolan richardson dr, fayetteville, ar 72701, usa",36.0627554302915,36.0600574697085,-94.1767894197085,-94.1794873802915
Desert Financial Arena,Tempe,AZ,"Desert Financial Arena, Tempe, AZ",-111.9310002,33.424495,establishment,rooftop,"600 e veterans way, tempe, az 85281, usa",33.4254444302915,33.4227464697085,-111.9292907,-111.93206
Viejas Arena,San Diego,CA,"Viejas Arena, San Diego, CA",-117.0746442,32.7740276,establishment,rooftop,"5500 canyon crest dr, san diego, ca 92182, usa",32.77493303029149,32.77223506970849,-117.0739183197085,-117.0766162802915
Maples Pavilion,Stanford,CA,"Maples Pavilion, Stanford, CA",-122.1606333,37.4296194,establishment,rooftop,"655 campus drive, stanford, ca 94305, usa",37.4307141802915,37.4280162197085,-122.1594818197085,-122.1621797802915
Haas Pavilion,Berkeley,CA,"Haas Pavilion, Berkeley, CA",-122.2621795,37.8694051,establishment,rooftop,"115 haas pavilion, berkeley, ca 94720, usa",37.8710125802915,37.8683146197085,-122.2609261697085,-122.2636241302915
Los Angeles Memorial Sports Arena,Los Angeles,CA,"Los Angeles Memorial Sports Arena, Los Angeles, CA",-118.2878754,34.0140526,establishment,rooftop,"3911 s figueroa st, los angeles, ca 90037, usa",34.0180559,34.0110399,-118.2828457,-118.2901379
SRC Arena,Riverside,CA,"SRC Arena, Riverside, CA",-117.3286666,33.9788436,establishment,rooftop,"900 university ave, riverside, ca 92521, usa",33.9800263302915,33.9773283697085,-117.3274845197085,-117.3301824802915
Galen Center,Los Angeles,CA,"Galen Center, Los Angeles, CA",-118.2798781,34.0208427,establishment,rooftop,"3400 s figueroa st, los angeles, ca 90089, usa",34.0223880302915,34.0196900697085,-118.2787752197085,-118.2814731802915
Moby Arena,Fort Collins,CO,"Moby Arena, Fort Collins, CO",-105.0932133,40.5756643,establishment,rooftop,"951 w plum st, fort collins, co 80521, usa",40.5769763302915,40.5742783697085,-105.0923890697085,-105.0950870302915
CU Events Center,Boulder,CO,"CU Events Center, Boulder, CO",-105.2606163,40.0046715,establishment,rooftop,"coors events, 950 regent dr, boulder, co 80309, usa",40.0064166302915,40.0037186697085,-105.2597080197085,-105.2624059802915
Gampel Pavilion,Storrs,CT,"Gampel Pavilion, Storrs, CT",-72.2544231,41.805293,establishment,rooftop,"2098 hillside rd, storrs, ct 06268, usa",41.8066637302915,41.8039657697085,-72.2526361697085,-72.2553341302915
Charles E. Smith Center,Washington,DC,"Charles E. Smith Center, Washington, DC",-77.04933799999999,38.8978433,establishment,rooftop,"600 22nd st nw, washington, dc 20052, usa",38.8989522802915,38.8962543197085,-77.0481309697085,-77.0508289302915
Donald L. Tucker Center,Tallahassee,FL,"Donald L. Tucker Center, Tallahassee, FL",-84.2866581,30.4377823,establishment,rooftop,"505 w pensacola st, tallahassee, fl 32301, usa",30.4393500302915,30.4366520697085,-84.28578521970849,-84.28848318029151
Pete Mathews Coliseum,Jacksonville,AL,"Pete Mathews Coliseum, Jacksonville, AL",-85.7735038,33.8241586,establishment,rooftop,"775 park ave nw #735, jacksonville, al 36265, usa",33.8254698302915,33.8227718697085,-85.77167891970849,-85.7743768802915
Edmunds Center,Deland,FL,"Edmunds Center, Deland, FL",-81.3018584,29.0395387,establishment,rooftop,"143 e pennsylvania ave, deland, fl 32720, usa",29.0408970802915,29.0381991197085,-81.30081996970848,-81.3035179302915
Exactech Arena at Stephen C. O'Connell Center,Gainesville,FL,"Exactech Arena at Stephen C. O'Connell Center, Gainesville, FL",-82.35116819999999,29.649423,establishment,rooftop,"250 gale lemerand dr, gainesville, fl 32611, usa",29.6511738302915,29.6484758697085,-82.34944296970849,-82.3521409302915
The Arena at Gwinnett Center,Duluth,GA,"The Arena at Gwinnett Center, Duluth, GA",-84.0938603,33.9913579,premise,rooftop,"the arena at gwinnett center, 6400 sugarloaf pkwy, duluth, ga 30097, usa",33.99295303029149,33.99025506970849,-84.092588869708507,-84.09528683029151
Stegeman Coliseum,Athens,GA,"Stegeman Coliseum, Athens, GA",-83.3778105,33.9425065,establishment,rooftop,"100 smith st, athens, ga 30605, usa",33.9442106802915,33.9415127197085,-83.3766879197085,-83.37938588029151
ExtraMile Arena,Boise,ID,"ExtraMile Arena, Boise, ID",-116.1989425,43.6035805,premise,rooftop,"extramile arena, 1401 w cesar chavez ln, boise, id 83706, usa",43.6049272302915,43.6022292697085,-116.1977177197085,-116.2004156802915
Simon Skjodt Assembly Hall,Bloomington,IN,"Simon Skjodt Assembly Hall, Bloomington, IN",-86.5221321,39.1808898,establishment,rooftop,"1001 e 17th st, bloomington, in 47408, usa",39.18213748029149,39.1794395197085,-86.52098801970848,-86.5236859802915
IUPUI Gymnasium,Indianapolis,IN,"IUPUI Gymnasium, Indianapolis, IN",-86.1747785,39.7708713,establishment,rooftop,"physical education and natatorium, 901 w new york st, indianapolis, in 46202, usa",39.7723236802915,39.7696257197085,-86.1738737197085,-86.17657168029152
CFSB Center,Murray,KY,"CFSB Center, Murray, KY",-88.3199152,36.6226834,establishment,rooftop,"1401 ky-121, murray, ky 42071, usa",36.62397248029149,36.62127451970849,-88.3186795697085,-88.3213775302915
Rupp Arena,Lexington,KY,"Rupp Arena, Lexington, KY",-84.50252259999999,38.0492752,establishment,rooftop,"430 w vine st, lexington, ky 40507, usa",38.0502147302915,38.0475167697085,-84.50114411970848,-84.5038420802915
KFC Yum! Center,Louisville,KY,"KFC Yum! Center, Louisville, KY",-85.75386809999999,38.257820100000004,establishment,rooftop,"1 arena plaza, louisville, ky 40202, usa",38.2584341302915,38.2557361697085,-85.75254131970848,-85.75523928029149
E. A. Diddle Arena,Bowling Green,KY,"E. A. Diddle Arena, Bowling Green, KY",-86.4576173,36.986323,establishment,rooftop,"1605 avenue of champions, bowling green, ky 42101, usa",36.9873990302915,36.9847010697085,-86.4562199197085,-86.45891788029152
Case Gym,Boston,MA,"Case Gym, Boston, MA",-71.12035879999999,42.3539377,establishment,rooftop,"285 babcock st, boston, ma 02215, usa",42.35524058029149,42.35254261970849,-71.11924031970848,-71.12193828029149
Lavietes Pavilion,Cambridge,MA,"Lavietes Pavilion, Cambridge, MA",-71.1252674,42.368211,premise,rooftop,"lavietes pavilion, 45 n harvard st, allston, ma 02134, usa",42.36956533029149,42.3668673697085,-71.12394611970849,-71.1266440802915
William D. Mullins Memorial Center,Amherst,MA,"William D. Mullins Memorial Center, Amherst, MA",-72.5334464,42.389382,premise,rooftop,"mullins center, 200 commonwealth ave, amherst, ma 01003, usa",42.3907318802915,42.3880339197085,-72.53212546970849,-72.5348234302915
Crisler Center,Ann Arbor,MI,"Crisler Center, Ann Arbor, MI",-83.746668,42.265047,establishment,rooftop,"333 e stadium blvd, ann arbor, mi 48109, usa",42.2667294802915,42.2640315197085,-83.74532666970849,-83.74802463029151
Chaifetz Arena,St. Louis,MO,"Chaifetz Arena, St. Louis, MO",-90.2278912,38.6325363,establishment,rooftop,"1 s compton ave, st. louis, mo 63103, usa",38.63369953029149,38.63100156970849,-90.22684866970852,-90.22954663029152
Mizzou Arena,Columbia,MO,"Mizzou Arena, Columbia, MO",-92.3337961,38.9325054,establishment,rooftop,"1 champions dr, columbia, mo 65203, usa",38.9339949802915,38.9312970197085,-92.3322492197085,-92.33494718029151
C. M. Tad Smith Coliseum,Oxford,MS,"C. M. Tad Smith Coliseum, Oxford, MS",-89.53936949999999,34.3623522,establishment,rooftop,"loyalty foundation, coliseum dr, university, ms 38677, usa",34.36386228029149,34.36116431970849,-89.5378612697085,-89.5405592302915
Cameron Indoor Stadium,Durham,NC,"Cameron Indoor Stadium, Durham, NC",-78.942205,35.9974715,establishment,rooftop,"115 whitford dr, durham, nc 27708, usa",35.9985094802915,35.9958115197085,-78.9414131697085,-78.9441111302915
Williams Arena,Minneapolis,MN,"Williams Arena, Minneapolis, MN",-93.22797130000001,44.97684719999999,subpremise,rooftop,"williams arena, minneapolis, mn 55455, usa",44.9780350302915,44.9753370697085,-93.22692201970851,-93.22961998029152
PNC Arena,Raleigh,NC,"PNC Arena, Raleigh, NC",-78.7218018,35.803329,establishment,rooftop,"1400 edwards mill rd, raleigh, nc 27607, usa",35.8044959802915,35.8017980197085,-78.7204382197085,-78.7231361802915
Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC",-80.2574934,36.12770769999999,establishment,rooftop,"2825 university pkwy, winston-salem, nc 27105, usa",36.1286294802915,36.1259315197085,-80.2562057197085,-80.25890368029151
CHI Health Center Omaha,Omaha,NE,"CHI Health Center Omaha, Omaha, NE",-95.9280471,41.264328,establishment,rooftop,"455 n 10th st, omaha, ne 68102, usa",41.2658047,41.2597254,-95.9253555,-95.9292687
Bob Devaney Sports Center,Lincoln,NE,"Bob Devaney Sports Center, Lincoln, NE",-96.6976224,40.8302717,establishment,rooftop,"1600 court st, lincoln, ne 68508, usa",40.8319298302915,40.8292318697085,-96.69585126970848,-96.6985492302915
Lundholm Gymnasium,Durham,NH,"Lundholm Gymnasium, Durham, NH",-70.9375613,43.1388127,establishment,rooftop,"145 main st, durham, nh 03824, usa",43.1402856802915,43.1375877197085,-70.93623431970849,-70.9389322802915
Jersey Mike’s Arena,Piscataway,NJ,"Jersey Mike’s Arena, Piscataway, NJ",-74.44135299999999,40.52525,establishment,rooftop,"83 rockafeller rd, piscataway, nj 08854, usa",40.5268253802915,40.5241274197085,-74.44013596970849,-74.4428339302915
The Pit,Albuquerque,NM,"The Pit, Albuquerque, NM",-106.632261,35.06705230000001,premise,rooftop,"university arena (basketball arena, “the pit”), 1111 university blvd se, albuquerque, nm 87106, usa",35.0683012302915,35.0656032697085,-106.6307822697085,-106.6334802302915
Reilly Center,Saint Bonaventure,NY,"Reilly Center, Saint Bonaventure, NY",-78.4849316,42.0794442,establishment,rooftop,"st. bonaventure university, saint bonaventure, ny, reilly center, olean, ny 14760, usa",42.08062783029149,42.07792986970849,-78.48378826970848,-78.4864862302915
Stroh Center,Bowling Green,OH,"Stroh Center, Bowling Green, OH",-83.6262187,41.3752336,establishment,rooftop,"1535 e wooster st, bowling green, oh 43403, usa",41.3764311802915,41.3737332197085,-83.62445611970848,-83.62715408029149
Value City Arena,Columbus,OH,"Value City Arena, Columbus, OH",-83.0248064,40.0075992,establishment,rooftop,"555 borror dr, columbus, oh 43210, usa",40.0092369302915,40.0065389697085,-83.02306321970849,-83.02576118029151
Gallagher-Iba Arena,Stillwater,OK,"Gallagher-Iba Arena, Stillwater, OK",-97.0650891,36.1262241,establishment,rooftop,"200, athletic center, stillwater, ok 74078, usa",36.1276327302915,36.1249347697085,-97.0637292697085,-97.06642723029151
Lloyd Noble Center,Norman,OK,"Lloyd Noble Center, Norman, OK",-97.44426200000001,35.18733,establishment,rooftop,"2900 s jenkins ave, norman, ok 73019, usa",35.18880293029149,35.1861049697085,-97.4423084697085,-97.44500643029151
Donald W. Reynolds Center,Tulsa,OK,"Donald W. Reynolds Center, Tulsa, OK",-95.9420646,36.1490729,establishment,rooftop,"reynolds center, 3208 e 8th st, tulsa, ok 74104, usa",36.1505717802915,36.1478738197085,-95.94053346970848,-95.94323143029149
Petersen Events Center,Pittsburgh,PA,"Petersen Events Center, Pittsburgh, PA",-79.96229439999999,40.4439212,establishment,rooftop,"3719 terrace st, pittsburgh, pa 15261, usa",40.44496048029149,40.4422625197085,-79.9605248697085,-79.9632228302915
Finneran Pavilion,Villanova,PA,"Finneran Pavilion, Villanova, PA",-75.33715099999999,40.0340775,establishment,rooftop,"800 e lancaster ave, villanova, pa 19085, usa",40.0355547302915,40.0328567697085,-75.33578861970848,-75.33848658029149
Littlejohn Coliseum,Clemson,SC,"Littlejohn Coliseum, Clemson, SC",-82.8464242,34.6804137,establishment,rooftop,"219 perimeter rd, clemson, sc 29634, usa",34.6820384802915,34.6793405197085,-82.8453415197085,-82.8480394802915
Timmons Arena,Greenville,SC,"Timmons Arena, Greenville, SC",-82.43728899999999,34.9179345,establishment,rooftop,"3300 poinsett hwy, greenville, sc 29613, usa",34.9193694802915,34.9166715197085,-82.43631161970849,-82.4390095802915
Memorial Gymnasium (TN),Nashville,TN,"Memorial Gymnasium (TN), Nashville, TN",-86.8072875,36.1445329,establishment,rooftop,"210 25th ave s, nashville, tn 37240, usa",36.1460054802915,36.1433075197085,-86.8056497197085,-86.8083476802915
Ferrell Center,Waco,TX,"Ferrell Center, Waco, TX",-97.1057569,31.5479445,premise,rooftop,"ferrell center, waco, tx 76706, usa",31.5495746302915,31.5468766697085,-97.10441606970849,-97.1071140302915
Robins Stadium,Richmond,VA,"Robins Stadium, Richmond, VA",-77.53705289999999,37.5809034,establishment,rooftop,"365 college rd, richmond, va 23173, usa",37.58251858029151,37.57982061970851,-77.53590176970849,-77.5385997302915
BMO Harris Bradley Center,Milwaukee,WI,"BMO Harris Bradley Center, Milwaukee, WI",-87.9184662,43.0438968,establishment,rooftop,"1030 n 6th st, milwaukee, wi 53203, usa",43.0451037802915,43.0424058197085,-87.91730171970849,-87.9199996802915
Cam Henderson Center,Huntington,WV,"Cam Henderson Center, Huntington, WV",-82.4253556,38.4246384,establishment,geometric_center,"huntington, wv 25703, usa",38.4255942302915,38.4228962697085,-82.42414361970849,-82.42684158029151
WVU Coliseum,Morgantown,WV,"WVU Coliseum, Morgantown, WV",-79.9814032,39.649359,establishment,rooftop,"3450 monongahela blvd, morgantown, wv 26505, usa",39.6508624302915,39.6481644697085,-79.9796100697085,-79.98230803029152
Save Mart Center,Fresno,CA,"Save Mart Center, Fresno, CA",-119.7385189,36.8096958,establishment,rooftop,"2650 e shaw ave, fresno, ca 93710, usa",36.8113887302915,36.8086907697085,-119.7371626697085,-119.7398606302915
Hulman Center,Terre Haute,IN,"Hulman Center, Terre Haute, IN",-87.4051228,39.46847959999999,establishment,rooftop,"200 n 8th st, terre haute, in 47809, usa",39.4693855802915,39.4666876197085,-87.4040798197085,-87.4067777802915
Allen Arena,Nashville,TN,"Allen Arena, Nashville, TN",-86.798965,36.1036206,establishment,rooftop,"4021 granny white pike, nashville, tn 37204, usa",36.1052651802915,36.1025672197085,-86.7975614697085,-86.8002594302915
W.S. Hanner Fieldhouse,Statesboro,GA,"W.S. Hanner Fieldhouse, Statesboro, GA",-81.7792142,32.4276436,establishment,rooftop,"590 herty dr, statesboro, ga 30458, usa",32.42882463029151,32.42612666970851,-81.77789066970848,-81.7805886302915
McGrath-Phillips Arena,Chicago,IL,"McGrath-Phillips Arena, Chicago, IL",-87.6534021,41.9238011,establishment,rooftop,"2323 n sheffield ave, chicago, il 60614, usa",41.92536528029149,41.92266731970849,-87.6521361697085,-87.6548341302915
War Memorial at the Sobrato Center,San Francisco,CA,"War Memorial at the Sobrato Center, San Francisco, CA",-122.4495105,37.7768745,establishment,rooftop,"2335 golden gate ave, san francisco, ca 94118, usa",37.7783494302915,37.7756514697085,-122.4483596697085,-122.4510576302915
Kimbel Arena,Conway,SC,"Kimbel Arena, Conway, SC",-79.01325150000001,33.7938462,establishment,rooftop,"105 independence dr, conway, sc 29526, usa",33.7952987302915,33.7926007697085,-79.0116240697085,-79.01432203029151
Strahan Arena at the University Events Center,San Marcos,TX,"Strahan Arena at the University Events Center, San Marcos, TX",-97.9405589,29.882723,establishment,geometric_center,"the square, san marcos, tx 78666, usa",29.8838510302915,29.8811530697085,-97.9392437197085,-97.9419416802915
Dee Glen Smith Spectrum,Logan,UT,"Dee Glen Smith Spectrum, Logan, UT",-111.8116607,41.7476119,establishment,rooftop,"900 e 900 n, logan, ut 84322, usa",41.7489956302915,41.7462976697085,-111.8100244697085,-111.8127224302915
Coleman Coliseum,Tuscaloosa,AL,"Coleman Coliseum, Tuscaloosa, AL",-87.53969049999999,33.202963,establishment,rooftop,"1201 coliseum dr, tuscaloosa, al 35401, usa",33.20429798029149,33.2016000197085,-87.53797511970849,-87.5406730802915
State Farm Center,Champaign,IL,"State Farm Center, Champaign, IL",-88.2359042,40.0962531,establishment,rooftop,"1800 s 1st st, champaign, il 61820, usa",40.0979126,40.094612,-88.2334729,-88.23686699999999
Clune Arena,Colorado Springs,CO,"Clune Arena, Colorado Springs, CO",-104.8837275,39.0137385,establishment,rooftop,"cadet field house, 2169 field house dr, air force academy, co 80840, usa",39.0146973302915,39.01199936970851,-104.8823719697085,-104.8850699302915
Holmes Convocation Center,Boone,NC,"Holmes Convocation Center, Boone, NC",-81.6762095,36.2111835,establishment,rooftop,"111 rivers st, boone, nc 28608, usa",36.21267348029149,36.20997551970849,-81.67492826970849,-81.6776262302915
Alumni Arena,Buffalo,NY,"Alumni Arena, Buffalo, NY",-78.7811679,43.0001109,premise,rooftop,"alumni arena, buffalo, ny 14228, usa",43.0013378302915,42.9986398697085,-78.7799387697085,-78.7826367302915
John W. Pope Jr. Convocation Center,Buies Creek,NC,"John W. Pope Jr. Convocation Center, Buies Creek, NC",-78.73676569999999,35.4078497,establishment,geometric_center,"56 main street nc, buies creek, nc 27506, usa",35.4090560802915,35.4063581197085,-78.73593061970848,-78.7386285802915
John M. Belk Arena,Davidson,NC,"John M. Belk Arena, Davidson, NC",-80.8403139,35.4993221,establishment,rooftop,"200 baker dr, davidson, nc 28035, usa",35.5006663802915,35.4979684197085,-80.83874806970849,-80.84144603029151
Magness Arena,Denver,CO,"Magness Arena, Denver, CO",-104.9616342,39.68212219999999,establishment,rooftop,"2250 e jewell ave, denver, co 80208, usa",39.6838549802915,39.6811570197085,-104.9604618697085,-104.9631598302915
Calihan Hall,Detroit,MI,"Calihan Hall, Detroit, MI",-83.1360608,42.41436789999999,establishment,rooftop,"calihan hall, 4001 w mcnichols rd, detroit, mi 48221, usa",42.4159608302915,42.4132628697085,-83.13459701970851,-83.13729498029151
Convocation Center (MI),Ypsilanti,MI,"Convocation Center (MI), Ypsilanti, MI",-83.6472321,42.2541656,establishment,rooftop,"799 n hewitt rd, ypsilanti, mi 48197, usa",42.2557903302915,42.2530923697085,-83.6463180697085,-83.6490160302915
Titan Gym,Fullerton,CA,"Titan Gym, Fullerton, CA",-117.8860792,33.8831105,establishment,geometric_center,"fullerton, ca 92831, usa",33.8847051802915,33.8820072197085,-117.8850277197085,-117.8877256802915
EagleBank Arena,Fairfax,VA,"EagleBank Arena, Fairfax, VA",-77.30967299999999,38.8268505,establishment,rooftop,"4500 patriot cir, fairfax, va 22030, usa",38.82852148029151,38.82582351970851,-77.30532430000001,-77.3113743
McCarthey Athletic Center,Spokane,WA,"McCarthey Athletic Center, Spokane, WA",-117.3991759,47.6653821,establishment,rooftop,"mccarthey athletic center, 801 n cincinnati st, spokane, wa 99258, usa",47.66634833029149,47.66365036970849,-117.3975425197085,-117.4002404802915
David S. Mack Sports and Exhibition Complex,Hempstead,NY,"David S. Mack Sports and Exhibition Complex, Hempstead, NY",-73.5968515,40.7197194,establishment,rooftop,"245, hofstra university, hempstead, ny 11549, usa",40.7212841302915,40.7185861697085,-73.59562121970849,-73.59831918029151
Carver-Hawkeye Arena,Iowa City,IA,"Carver-Hawkeye Arena, Iowa City, IA",-91.5546047,41.663778,establishment,rooftop,"1 elliott dr, iowa city, ia 52242, usa",41.6647372302915,41.6620392697085,-91.55338036970849,-91.5560783302915
Allen Fieldhouse,Lawrence,KS,"Allen Fieldhouse, Lawrence, KS",-95.25277779999999,38.95416669999999,establishment,rooftop,"1651 naismith dr, lawrence, ks 66044, usa",38.9553348802915,38.9526369197085,-95.25105476970849,-95.25375273029151
Bramlage Coliseum,Manhattan,KS,"Bramlage Coliseum, Manhattan, KS",-96.5937885,39.2003598,establishment,rooftop,"1800 college ave, manhattan, ks 66502, usa",39.2018322302915,39.1991342697085,-96.5923159,-96.59524449999999
Montagne Center,Beaumont,TX,"Montagne Center, Beaumont, TX",-94.07071450000001,30.0442788,establishment,rooftop,"4401 s m l king jr pkwy, beaumont, tx 77705, usa",30.0454173302915,30.0427193697085,-94.0696706697085,-94.0723686302915
Tom Gola Arena,Philadelphia,PA,"Tom Gola Arena, Philadelphia, PA",-75.1562158,40.0400211,establishment,geometric_center,"w olney ave, philadelphia, pa 19144, usa",40.0411464302915,40.0384484697085,-75.1551025697085,-75.15780053029151
Vines Convocation Center,Lynchburg,VA,"Vines Convocation Center, Lynchburg, VA",-79.1810631,37.3489165,establishment,rooftop,"1971 university blvd, lynchburg, va 24502, usa",37.3499763802915,37.3472784197085,-79.17940226970849,-79.18210023029151
Willett Hall,Farmville,VA,"Willett Hall, Farmville, VA",-78.3957004,37.2975417,establishment,geometric_center,"spruce st, farmville, va 23909, usa",37.29891843029149,37.2962204697085,-78.39400386970848,-78.3967018302915
RAC Arena,Baltimore,MD,"RAC Arena, Baltimore, MD",-76.7125458,39.2528573,establishment,rooftop,"retriever activities center, 1000 hilltop cir, baltimore, md 21250, usa",39.2540206802915,39.2513227197085,-76.7116809197085,-76.71437888029152
Murphy Center,Murfreesboro,TN,"Murphy Center, Murfreesboro, TN",-86.36945469999999,35.8523923,premise,rooftop,"murphy center, 2650 middle tennessee blvd, murfreesboro, tn 37132, usa",35.8535598302915,35.8508618697085,-86.3680980197085,-86.3707959802915
Dale F. Halton Arena,Charlotte,NC,"Dale F. Halton Arena, Charlotte, NC",-80.7344525,35.306403,establishment,rooftop,"barnhardt student activity center, 9201 university city blvd #202, charlotte, nc 28223, usa",35.3075590302915,35.3048610697085,-80.73340486970848,-80.7361028302915
Thomas & Mack Center,Las Vegas,NV,"Thomas & Mack Center, Las Vegas, NV",NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawlor Events Center,Reno,NV,"Lawlor Events Center, Reno, NV",-119.8183072,39.54508,establishment,rooftop,"1664 n virginia st, reno, nv 89557, usa",39.5459615802915,39.5432636197085,-119.8167377197085,-119.8194356802915
Prather Coliseum,Natchitoches,LA,"Prather Coliseum, Natchitoches, LA",-93.0951676,31.7440418,establishment,rooftop,"220 s jefferson st, natchitoches, la 71457, usa",31.7451705302915,31.7424725697085,-93.09367106970848,-93.0963690302915
Ross E. Templeton P.E. Center,Clinton,SC,"Ross E. Templeton P.E. Center, Clinton, SC",-81.86898529999999,34.4650766,establishment,geometric_center,"5th ave, clinton, sc 29325, usa",34.46651043029149,34.4638124697085,-81.86738801970851,-81.87008598029152
Mackey Arena,West Lafayette,IN,"Mackey Arena, West Lafayette, IN",-86.9161119,40.4333173,establishment,rooftop,"900 john r wooden dr, west lafayette, in 47907, usa",40.4343586302915,40.4316606697085,-86.91497261970851,-86.91767058029151
Mohegan Sun Arena,Uncasville,CT,"Mohegan Sun Arena, Uncasville, CT",-72.0903866,41.4917972,bar,rooftop,"1 mohegan sun blvd, montville, ct 06382, usa",41.4926574,41.4890597,-72.08550559999999,-72.0961951
Donald N. Dedmon Center,Radford,VA,"Donald N. Dedmon Center, Radford, VA",-80.5415921,37.1384569,establishment,rooftop,"101 university dr, radford, va 24141, usa",37.1401421802915,37.1374442197085,-80.5400307197085,-80.54272868029152
Charles L. Sewall Center,Moon Township,PA,"Charles L. Sewall Center, Moon Township, PA",-80.2147729,40.5203101,establishment,geometric_center,"moon twp, pa 15108, usa",40.5217059802915,40.5190080197085,-80.21284761970851,-80.21554558029152
The Thunderdome,Santa Barbara,CA,"The Thunderdome, Santa Barbara, CA",-119.8513391,34.4137004,establishment,rooftop,"events center, isla vista, ca 93117, usa",34.41536268029149,34.41266471970849,-119.8502369697085,-119.8529349302915
Leavey Center,Santa Clara,CA,"Leavey Center, Santa Clara, CA",-121.9351939,37.3491615,establishment,rooftop,"leavey event center, santa clara, ca 95053, usa",37.3506524802915,37.3479545197085,-121.9334880697085,-121.9361860302915
Moody Coliseum,Dallas,TX,"Moody Coliseum, Dallas, TX",-96.7807306,32.8403905,establishment,rooftop,"3009 binkley ave, dallas, tx 75205, usa",32.8420099302915,32.8393119697085,-96.7796347197085,-96.7823326802915
S-H-M Memorial Center,Orangeburg,SC,"S-H-M Memorial Center, Orangeburg, SC",-80.846515,33.5010199,establishment,rooftop,"200 buckley st, orangeburg, sc 29115, usa",33.5021775802915,33.4994796197085,-80.8450428697085,-80.8477408302915
Colonial Life Arena,Columbia,SC,"Colonial Life Arena, Columbia, SC",-81.0371971,33.9948495,establishment,rooftop,"801 lincoln st, columbia, sc 29201, usa",33.9958835802915,33.9931856197085,-81.0355094697085,-81.03820743029151
F. G. Clark Activity Center,Baton Rouge,LA,"F. G. Clark Activity Center, Baton Rouge, LA",-91.18555579999999,30.522003,establishment,geometric_center,"baton rouge, la 70813, usa",30.5234847,30.5205043,-91.1847711197085,-91.1874690802915
University Credit Union Pavilion,Moraga,CA,"University Credit Union Pavilion, Moraga, CA",-122.1064498,37.8412834,establishment,rooftop,"1928 saint mary’s road, moraga, ca 94575, usa",37.8426843302915,37.83998636970851,-122.1048905197085,-122.1075884802915
William R. Johnson Coliseum,Nacogdoches,TX,"William R. Johnson Coliseum, Nacogdoches, TX",-94.64081499999999,31.6222899,establishment,rooftop,"700 e college st, nacogdoches, tx 75964, usa",31.6241328802915,31.6214349197085,-94.63955086970849,-94.64224883029149
Ed and Rae Schollmaier Arena,Fort Worth,TX,"Ed and Rae Schollmaier Arena, Fort Worth, TX",-97.36671419999999,32.7088144,establishment,rooftop,"3000 stadium dr, fort worth, tx 76109, usa",32.71065413029149,32.7079561697085,-97.36505271970849,-97.3677506802915
Thompson-Boling Arena,Knoxville,TN,"Thompson-Boling Arena, Knoxville, TN",-83.9250359,35.9511794,establishment,rooftop,"1600 phillip fulmer way #202, knoxville, tn 37996, usa",35.95240363029149,35.9497056697085,-83.92433656970849,-83.92703453029151
Don Haskins Center,El Paso,TX,"Don Haskins Center, El Paso, TX",-106.5056719,31.7776195,establishment,rooftop,"151 glory rd, el paso, tx 79902, usa",31.7787836302915,31.7760856697085,-106.5044092197085,-106.5071071802915
United Supermarkets Arena,Lubbock,TX,"United Supermarkets Arena, Lubbock, TX",-101.886563,33.581334,establishment,rooftop,"1701 indiana ave, lubbock, tx 79409, usa",33.5835059,33.5804844,-101.8853211197085,-101.8880190802915
Avron B. Fogelman Arena in the Devlin Fieldhouse,New Orleans,LA,"Avron B. Fogelman Arena in the Devlin Fieldhouse, New Orleans, LA",-90.12082040000001,29.939013,establishment,rooftop,"6811 freret st, new orleans, la 70118, usa",29.9401312302915,29.9374332697085,-90.1193400697085,-90.1220380302915
